asset_no,chapter_no,chapter_name,category,question_type,item_no,subpart_label,question_file,solution_file,solution_page_count
27,08,无穷级数,基础,解答,03,(2),pb_08_基础_解答_03_(2)_question.png,pb_08_基础_解答_03_(2)_solution.png,1
28,08,无穷级数,基础,解答,03,(3),pb_08_基础_解答_03_(3)_question.png,pb_08_基础_解答_03_(3)_solution.png,1
29,08,无穷级数,基础,解答,03,(4),pb_08_基础_解答_03_(4)_question.png,pb_08_基础_解答_03_(4)_solution.png,1
30,08,无穷级数,基础,解答,04,(1),pb_08_基础_解答_04_(1)_question.png,pb_08_基础_解答_04_(1)_solution.png,1
31,08,无穷级数,基础,解答,04,(2),pb_08_基础_解答_04_(2)_question.png,pb_08_基础_解答_04_(2)_solution.png,1
32,08,无穷级数,基础,解答,04,(3),pb_08_基础_解答_04_(3)_question.png,pb_08_基础_解答_04_(3)_solution_1.png|pb_08_基础_解答_04_(3)_solution_2.png,2
33,08,无穷级数,基础,解答,04,(4),pb_08_基础_解答_04_(4)_question.png,pb_08_基础_解答_04_(4)_solution.png,1
34,08,无穷级数,基础,解答,05,(1),pb_08_基础_解答_05_(1)_question.png,pb_08_基础_解答_05_(1)_solution.png,1
35,08,无穷级数,基础,解答,05,(2),pb_08_基础_解答_05_(2)_question.png,pb_08_基础_解答_05_(2)_solution_1.png|pb_08_基础_解答_05_(2)_solution_2.png,2
36,08,无穷级数,基础,解答,05,(3),pb_08_基础_解答_05_(3)_question.png,pb_08_基础_解答_05_(3)_solution.png,1
37,08,无穷级数,基础,解答,05,(4),pb_08_基础_解答_05_(4)_question.png,pb_08_基础_解答_05_(4)_solution.png,1
38,08,无穷级数,基础,解答,06,(1),pb_08_基础_解答_06_(1)_question.png,pb_08_基础_解答_06_(1)_solution_1.png|pb_08_基础_解答_06_(1)_solution_2.png,2
39,08,无穷级数,基础,解答,06,(2),pb_08_基础_解答_06_(2)_question.png,pb_08_基础_解答_06_(2)_solution.png,1
40,08,无穷级数,基础,解答,06,(3),pb_08_基础_解答_06_(3)_question.png,pb_08_基础_解答_06_(3)_solution.png,1
41,08,无穷级数,基础,解答,06,(4),pb_08_基础_解答_06_(4)_question.png,pb_08_基础_解答_06_(4)_solution_1.png|pb_08_基础_解答_06_(4)_solution_2.png,2
42,08,无穷级数,基础,解答,07,,pb_08_基础_解答_07_question.png,pb_08_基础_解答_07_solution.png,1
43,08,无穷级数,基础,解答,08,,pb_08_基础_解答_08_question.png,pb_08_基础_解答_08_solution.png,1
44,08,无穷级数,基础,解答,09,,pb_08_基础_解答_09_question.png,pb_08_基础_解答_09_solution.png,1
45,08,无穷级数,基础,解答,10,(1),pb_08_基础_解答_10_(1)_question.png,pb_08_基础_解答_10_(1)_solution.png,1
46,08,无穷级数,基础,解答,10,(2),pb_08_基础_解答_10_(2)_question.png,pb_08_基础_解答_10_(2)_solution.png,1
47,08,无穷级数,基础,解答,11,(1),pb_08_基础_解答_11_(1)_question.png,pb_08_基础_解答_11_(1)_solution.png,1
48,08,无穷级数,基础,解答,11,(2),pb_08_基础_解答_11_(2)_question.png,pb_08_基础_解答_11_(2)_solution.png,1
49,08,无穷级数,基础,解答,12,,pb_08_基础_解答_12_question.png,pb_08_基础_解答_12_solution_1.png|pb_08_基础_解答_12_solution_2.png,2
50,08,无穷级数,基础,解答,13,,pb_08_基础_解答_13_question.png,pb_08_基础_解答_13_solution.png,1
51,08,无穷级数,综合,选择,01,,pb_08_综合_选择_01_question.png,pb_08_综合_选择_01_solution.png,1
52,08,无穷级数,综合,选择,02,,pb_08_综合_选择_02_question.png,pb_08_综合_选择_02_solution_1.png|pb_08_综合_选择_02_solution_2.png,2
53,08,无穷级数,综合,选择,03,,pb_08_综合_选择_03_question.png,pb_08_综合_选择_03_solution.png,1
54,08,无穷级数,综合,选择,04,,pb_08_综合_选择_04_question.png,pb_08_综合_选择_04_solution.png,1
55,08,无穷级数,综合,选择,05,,pb_08_综合_选择_05_question.png,pb_08_综合_选择_05_solution_1.png|pb_08_综合_选择_05_solution_2.png,2
56,08,无穷级数,综合,选择,06,,pb_08_综合_选择_06_question.png,pb_08_综合_选择_06_solution.png,1
57,08,无穷级数,综合,选择,07,,pb_08_综合_选择_07_question.png,pb_08_综合_选择_07_solution_1.png|pb_08_综合_选择_07_solution_2.png,2
58,08,无穷级数,综合,选择,08,,pb_08_综合_选择_08_question.png,pb_08_综合_选择_08_solution.png,1
59,08,无穷级数,综合,选择,09,,pb_08_综合_选择_09_question.png,pb_08_综合_选择_09_solution.png,1
60,08,无穷级数,综合,选择,10,,pb_08_综合_选择_10_question.png,pb_08_综合_选择_10_solution_1.png|pb_08_综合_选择_10_solution_2.png,2
61,08,无穷级数,综合,选择,11,,pb_08_综合_选择_11_question.png,pb_08_综合_选择_11_solution.png,1
62,08,无穷级数,综合,选择,12,,pb_08_综合_选择_12_question.png,pb_08_综合_选择_12_solution.png,1
63,08,无穷级数,综合,选择,13,,pb_08_综合_选择_13_question.png,pb_08_综合_选择_13_solution.png,1
64,08,无穷级数,综合,选择,14,,pb_08_综合_选择_14_question.png,pb_08_综合_选择_14_solution_1.png|pb_08_综合_选择_14_solution_2.png,2
65,08,无穷级数,综合,填空,01,,pb_08_综合_填空_01_question.png,pb_08_综合_填空_01_solution.png,1
66,08,无穷级数,综合,填空,02,,pb_08_综合_填空_02_question.png,pb_08_综合_填空_02_solution_1.png|pb_08_综合_填空_02_solution_2.png,2
67,08,无穷级数,综合,填空,03,,pb_08_综合_填空_03_question.png,pb_08_综合_填空_03_solution.png,1
68,08,无穷级数,综合,填空,04,,pb_08_综合_填空_04_question.png,pb_08_综合_填空_04_solution.png,1
69,08,无穷级数,综合,填空,05,,pb_08_综合_填空_05_question.png,pb_08_综合_填空_05_solution.png,1
70,08,无穷级数,综合,填空,06,,pb_08_综合_填空_06_question.png,pb_08_综合_填空_06_solution_1.png|pb_08_综合_填空_06_solution_2.png,2
71,08,无穷级数,综合,解答,01,,pb_08_综合_解答_01_question.png,pb_08_综合_解答_01_solution.png,1
72,08,无穷级数,综合,解答,02,,pb_08_综合_解答_02_question.png,pb_08_综合_解答_02_solution_1.png|pb_08_综合_解答_02_solution_2.png,2
73,08,无穷级数,综合,解答,03,(1),pb_08_综合_解答_03_(1)_question.png,pb_08_综合_解答_03_(1)_solution.png,1
74,08,无穷级数,综合,解答,03,(2),pb_08_综合_解答_03_(2)_question.png,pb_08_综合_解答_03_(2)_solution.png,1
75,08,无穷级数,综合,解答,04,(1),pb_08_综合_解答_04_(1)_question.png,pb_08_综合_解答_04_(1)_solution.png,1
76,08,无穷级数,综合,解答,04,(2),pb_08_综合_解答_04_(2)_question.png,pb_08_综合_解答_04_(2)_solution.png,1
77,08,无穷级数,综合,解答,05,(1),pb_08_综合_解答_05_(1)_question.png,pb_08_综合_解答_05_(1)_solution_1.png|pb_08_综合_解答_05_(1)_solution_2.png,2
78,08,无穷级数,综合,解答,05,(2),pb_08_综合_解答_05_(2)_question.png,pb_08_综合_解答_05_(2)_solution.png,1
79,08,无穷级数,综合,解答,06,(1),pb_08_综合_解答_06_(1)_question.png,pb_08_综合_解答_06_(1)_solution.png,1
80,08,无穷级数,综合,解答,06,(2),pb_08_综合_解答_06_(2)_question.png,pb_08_综合_解答_06_(2)_solution_1.png|pb_08_综合_解答_06_(2)_solution_2.png,2
81,08,无穷级数,综合,解答,07,,pb_08_综合_解答_07_question.png,pb_08_综合_解答_07_solution.png,1
82,08,无穷级数,综合,解答,08,,pb_08_综合_解答_08_question.png,pb_08_综合_解答_08_solution.png,1
83,08,无穷级数,综合,解答,09,,pb_08_综合_解答_09_question.png,pb_08_综合_解答_09_solution.png,1
84,08,无穷级数,综合,解答,10,,pb_08_综合_解答_10_question.png,pb_08_综合_解答_10_solution_1.png|pb_08_综合_解答_10_solution_2.png,2
85,08,无穷级数,综合,解答,11,,pb_08_综合_解答_11_question.png,pb_08_综合_解答_11_solution.png,1
86,08,无穷级数,综合,解答,12,,pb_08_综合_解答_12_question.png,pb_08_综合_解答_12_solution.png,1
87,08,无穷级数,综合,解答,13,,pb_08_综合_解答_13_question.png,pb_08_综合_解答_13_solution_1.png|pb_08_综合_解答_13_solution_2.png,2
88,08,无穷级数,综合,解答,14,,pb_08_综合_解答_14_question.png,pb_08_综合_解答_14_solution.png,1
89,08,无穷级数,综合,解答,15,(1),pb_08_综合_解答_15_(1)_question.png,pb_08_综合_解答_15_(1)_solution.png,1
90,08,无穷级数,综合,解答,15,(2),pb_08_综合_解答_15_(2)_question.png,pb_08_综合_解答_15_(2)_solution_1.png|pb_08_综合_解答_15_(2)_solution_2.png,2
91,08,无穷级数,综合,解答,16,,pb_08_综合_解答_16_question.png,pb_08_综合_解答_16_solution.png,1
92,08,无穷级数,综合,解答,17,,pb_08_综合_解答_17_question.png,pb_08_综合_解答_17_solution.png,1
93,08,无穷级数,拓展,解答,01,(1),pb_08_拓展_解答_01_(1)_question.png,pb_08_拓展_解答_01_(1)_solution.png,1
94,08,无穷级数,拓展,解答,01,(2),pb_08_拓展_解答_01_(2)_question.png,pb_08_拓展_解答_01_(2)_solution.png,1
95,08,无穷级数,拓展,解答,02,(1),pb_08_拓展_解答_02_(1)_question.png,pb_08_拓展_解答_02_(1)_solution.png,1
96,08,无穷级数,拓展,解答,02,(2),pb_08_拓展_解答_02_(2)_question.png,pb_08_拓展_解答_02_(2)_solution.png,1
